AssignID,EmpID,ProjectID,Role,HoursWorked
47916,2323,279,Project Manager,85
47917,32,316,Business Analyst,154
47918,4488,186,Developer,123
47919,3761,462,QA Engineer,200
47920,5711,26,Project Manager,26
47921,4422,320,QA Engineer,115
47922,4819,424,Developer,128
47923,6808,311,Tech Lead,133
47924,851,361,QA Engineer,115
47925,1935,394,Project Manager,200
47926,6791,165,QA Engineer,179
47927,4605,241,Developer,58
47928,2121,450,Tech Lead,74
47929,1496,496,Tech Lead,138
47930,5325,444,Project Manager,141
47931,5420,48,QA Engineer,98
47932,974,496,Business Analyst,145
47933,1876,438,QA Engineer,156
47934,1005,190,Business Analyst,16
47935,6723,17,Tech Lead,151
47936,8162,84,Developer,52
47937,4986,210,Project Manager,42
47938,8588,14,Business Analyst,96
47939,8493,330,Developer,45
47940,8791,70,QA Engineer,132
47941,943,229,Tech Lead,148
47942,8649,435,Developer,79
47943,4581,107,Business Analyst,125
47944,6241,176,QA Engineer,28
47945,6566,416,Tech Lead,94
47946,8731,108,QA Engineer,55
47947,3498,411,Tech Lead,138
47948,3803,145,Project Manager,23
47949,4853,475,Business Analyst,163
47950,7845,422,Developer,43
47951,1470,42,Project Manager,54
47952,5405,374,Business Analyst,95
47953,7155,42,Tech Lead,172
47954,429,137,Tech Lead,46
47955,1163,212,QA Engineer,45
47956,3869,251,Business Analyst,167
47957,5178,387,Developer,156
47958,327,198,QA Engineer,145
47959,4911,352,Business Analyst,48
47960,5007,66,Business Analyst,88
47961,9030,265,Tech Lead,38
47962,6098,345,QA Engineer,176
47963,5178,348,QA Engineer,145
47964,8217,366,Developer,46
47965,5711,366,QA Engineer,68
47966,4375,199,Tech Lead,44
47967,6283,370,QA Engineer,85
47968,2067,469,Tech Lead,188
47969,4465,437,Project Manager,58
47970,4789,192,Business Analyst,209
47971,1163,121,Tech Lead,20
47972,6346,285,QA Engineer,147
47973,2234,172,Developer,200
47974,9073,365,Developer,105
47975,7873,496,Project Manager,202
47976,505,105,Business Analyst,150
47977,9624,338,QA Engineer,82
47978,9671,2,QA Engineer,102
47979,8772,340,Project Manager,25
47980,4487,412,Project Manager,32
47981,9391,465,Business Analyst,98
47982,5975,432,Project Manager,123
47983,2336,149,Business Analyst,67
47984,2154,500,Developer,186
47985,5524,115,Project Manager,19
47986,4761,363,QA Engineer,74
47987,6713,392,Project Manager,147
47988,5261,100,Project Manager,201
47989,9734,164,QA Engineer,23
47990,8458,277,QA Engineer,62
47991,6955,397,Developer,116
47992,4638,389,Developer,117
47993,4733,125,Business Analyst,65
47994,7383,12,Business Analyst,82
47995,9309,354,Tech Lead,192
47996,1474,103,Project Manager,170
47997,7286,49,QA Engineer,107
47998,5787,435,Tech Lead,191
47999,1781,382,Project Manager,57
48000,7876,108,Project Manager,122
48001,659,143,Business Analyst,176
48002,3320,304,Developer,57
48003,9853,306,Business Analyst,50
48004,5127,295,Project Manager,72
48005,1889,366,Developer,138
48006,5195,229,QA Engineer,25
48007,8102,134,QA Engineer,102
48008,8509,149,Tech Lead,206
48009,3350,366,Tech Lead,108
48010,7231,3,Business Analyst,171
48011,3176,12,Project Manager,102
48012,8171,287,QA Engineer,183
48013,3672,461,QA Engineer,56
48014,5368,317,QA Engineer,73
48015,1101,30,Developer,158
48016,3819,337,Developer,76
48017,9921,210,Tech Lead,33
48018,589,341,Developer,165
48019,7628,31,Tech Lead,160
48020,9028,199,Project Manager,113
48021,7899,358,Developer,17
48022,5304,359,Business Analyst,90
48023,6113,265,Tech Lead,191
48024,1727,282,Project Manager,129
48025,1976,287,Business Analyst,82
48026,6729,378,QA Engineer,178
48027,5064,288,Developer,116
48028,9399,63,Project Manager,181
48029,9337,31,Project Manager,200
48030,9538,473,Tech Lead,128
48031,878,316,Project Manager,75
48032,807,202,Business Analyst,191
48033,8474,308,QA Engineer,125
48034,233,318,Tech Lead,31
48035,4537,366,Project Manager,62
48036,3776,407,Developer,60
48037,6794,177,QA Engineer,115
48038,2353,196,QA Engineer,48
48039,4594,331,Developer,80
48040,6957,104,QA Engineer,197
48041,6147,410,Developer,44
48042,1543,366,Project Manager,31
48043,2183,262,QA Engineer,154
48044,4759,419,Project Manager,36
48045,8572,243,Developer,180
48046,8307,185,Tech Lead,181
48047,4549,449,QA Engineer,208
48048,3079,264,Tech Lead,28
48049,6655,68,Tech Lead,85
48050,3971,240,QA Engineer,174
48051,542,364,Developer,84
48052,3382,108,QA Engineer,200
48053,5592,495,QA Engineer,48
48054,8123,379,QA Engineer,44
48055,1194,408,Developer,136
48056,7339,146,Project Manager,11
48057,815,491,Tech Lead,122
48058,5560,106,Developer,153
48059,6782,203,Project Manager,23
48060,5813,77,Tech Lead,165
48061,4279,194,Tech Lead,180
48062,6121,194,Project Manager,64
48063,5471,365,QA Engineer,132
48064,1640,222,Project Manager,99
48065,994,123,QA Engineer,64
48066,2721,287,QA Engineer,139
48067,4480,304,Developer,201
48068,2458,262,QA Engineer,190
48069,2974,416,Developer,82
48070,9876,322,Developer,101
48071,6036,223,QA Engineer,184
48072,4300,385,Tech Lead,26
48073,958,47,Project Manager,179
48074,9306,487,Developer,65
48075,9278,379,QA Engineer,60
48076,214,411,Tech Lead,192
48077,7396,372,QA Engineer,207
48078,9677,391,Project Manager,128
48079,3050,364,QA Engineer,160
48080,8102,462,Tech Lead,203
48081,8102,320,QA Engineer,31
48082,9125,375,Tech Lead,190
48083,2101,323,Business Analyst,110
48084,9867,44,Tech Lead,126
48085,6647,183,Project Manager,79
48086,2279,457,Business Analyst,60
48087,373,332,Business Analyst,128
48088,9632,120,QA Engineer,155
48089,2475,54,Developer,176
48090,5907,205,Tech Lead,174
48091,9255,281,Business Analyst,33
48092,7241,9,Tech Lead,93
48093,3172,145,Developer,14
48094,7372,41,QA Engineer,206
48095,9379,381,QA Engineer,204
48096,4762,321,Business Analyst,85
48097,7907,113,Business Analyst,50
48098,4434,107,Business Analyst,126
48099,2305,381,Business Analyst,58
48100,9484,147,Project Manager,199
48101,8408,153,Business Analyst,24
48102,1230,290,Project Manager,137
48103,4885,117,QA Engineer,207
48104,9107,324,QA Engineer,30
48105,4638,468,Developer,57
48106,6066,312,QA Engineer,153
48107,9278,298,QA Engineer,45
48108,1201,273,QA Engineer,179
48109,8157,68,QA Engineer,112
48110,2991,59,Developer,106
48111,2419,4,Tech Lead,207
48112,7275,22,QA Engineer,89
48113,8474,335,Tech Lead,64
48114,7554,399,QA Engineer,44
48115,222,361,Business Analyst,150
48116,4785,102,Developer,42
48117,4586,381,Project Manager,100
48118,294,102,Project Manager,123
48119,4369,280,Developer,158
48120,1874,345,Tech Lead,162
48121,9929,488,Project Manager,141
48122,5288,175,Business Analyst,10
48123,9028,114,Developer,129
48124,3648,108,Business Analyst,34
48125,7002,141,Developer,62
48126,356,171,Tech Lead,139
48127,1036,459,Tech Lead,138
48128,9853,147,Tech Lead,150
48129,8685,125,Developer,59
48130,967,369,Tech Lead,144
48131,5524,252,QA Engineer,34
48132,3608,407,QA Engineer,47
48133,8063,364,Business Analyst,172
48134,5334,488,Tech Lead,171
48135,8900,169,Tech Lead,181
48136,20,134,Business Analyst,144
48137,6402,254,Project Manager,29
48138,508,330,QA Engineer,88
48139,128,20,Business Analyst,69
48140,7754,485,Business Analyst,12
48141,4568,498,Project Manager,160
48142,4635,490,Tech Lead,41
48143,7729,112,Developer,92
48144,5499,4,QA Engineer,164
48145,3073,485,QA Engineer,104
48146,2836,75,QA Engineer,193
48147,7123,238,Tech Lead,45
48148,4675,463,Developer,205
48149,5004,98,Developer,95
48150,2974,26,QA Engineer,177
48151,7488,305,Developer,131
48152,4064,220,QA Engineer,71
48153,9383,140,Developer,120
48154,7231,26,QA Engineer,108
48155,9178,29,QA Engineer,160
48156,8172,470,Business Analyst,143
48157,7351,333,Project Manager,13
48158,3747,119,QA Engineer,38
48159,339,319,QA Engineer,110
48160,5570,287,Tech Lead,117
48161,8715,63,Business Analyst,201
48162,7970,381,QA Engineer,24
48163,1806,294,Developer,120
48164,6716,89,QA Engineer,85
48165,9945,402,Business Analyst,31
48166,8865,101,Project Manager,36
48167,348,172,Business Analyst,17
48168,5821,315,Business Analyst,25
48169,6089,63,Developer,47
48170,570,251,Developer,46
48171,8065,361,Tech Lead,123
48172,355,52,Business Analyst,67
48173,1661,10,Developer,94
48174,6722,308,Project Manager,120
48175,160,17,Project Manager,208
48176,7425,345,Project Manager,71
48177,4941,44,Developer,46
48178,8791,229,QA Engineer,172
48179,1247,253,Developer,203
48180,6460,187,QA Engineer,102
48181,518,9,Project Manager,121
48182,3546,144,QA Engineer,53
48183,3455,70,QA Engineer,159
48184,9106,110,Business Analyst,27
48185,2203,370,Tech Lead,114
48186,8838,489,Developer,53
48187,8496,231,QA Engineer,77
48188,1162,446,Tech Lead,113
48189,8069,282,Business Analyst,139
48190,7610,357,QA Engineer,48
48191,133,242,Business Analyst,161
48192,5361,85,Tech Lead,114
48193,5970,64,Project Manager,55
48194,6917,464,Developer,142
48195,222,334,QA Engineer,149
48196,269,465,Project Manager,177
48197,4161,394,Developer,136
48198,3346,128,Project Manager,163
48199,5089,82,Business Analyst,60
48200,1412,358,QA Engineer,176
48201,3083,59,QA Engineer,56
48202,4354,295,Developer,202
48203,8299,367,Business Analyst,79
48204,2557,57,QA Engineer,153
48205,6729,161,Tech Lead,83
48206,5497,276,Developer,149
48207,3229,81,Developer,26
48208,6728,265,Project Manager,136
48209,2035,315,Tech Lead,51
48210,7327,201,QA Engineer,30
48211,8919,478,Project Manager,95
48212,3074,141,Tech Lead,70
48213,2477,303,QA Engineer,66
48214,9843,189,QA Engineer,184
48215,5409,161,Tech Lead,48
48216,1408,250,Business Analyst,198
48217,6791,191,Business Analyst,10
48218,6581,358,Developer,45
48219,6616,475,Project Manager,129
48220,2377,349,Business Analyst,59
48221,8125,463,Developer,31
48222,126,147,Tech Lead,144
48223,6345,243,Project Manager,43
48224,7707,106,Project Manager,86
48225,3789,488,Developer,115
48226,4911,414,Business Analyst,51
48227,3803,145,Business Analyst,193
48228,7705,33,Project Manager,124
48229,6847,309,Tech Lead,47
48230,7842,238,Developer,97
48231,3482,158,Project Manager,173
48232,7261,211,Developer,53
48233,4531,145,Project Manager,192
48234,9689,9,QA Engineer,13
48235,5906,165,Business Analyst,130
48236,814,481,Project Manager,78
48237,1020,207,Business Analyst,167
48238,5409,58,Tech Lead,176
48239,3435,368,Tech Lead,115
48240,4569,323,Project Manager,87
48241,7188,408,Project Manager,46
48242,1991,68,QA Engineer,94
48243,4609,490,Tech Lead,154
48244,450,241,Tech Lead,116
48245,1637,207,Developer,33
48246,5134,116,Project Manager,81
48247,4473,438,Tech Lead,209
48248,8215,361,Project Manager,103
48249,6493,146,Project Manager,41
48250,3689,461,Project Manager,67
48251,2641,357,Tech Lead,115
48252,2302,210,Developer,26
48253,3320,281,Developer,154
48254,7869,350,Tech Lead,158
48255,107,419,Project Manager,11
48256,4965,21,Tech Lead,65
48257,4484,446,Project Manager,189
48258,5278,206,Business Analyst,183
48259,1933,322,Tech Lead,154
48260,3063,270,Developer,77
48261,8332,3,Business Analyst,38
48262,7074,322,Project Manager,118
48263,1589,436,Developer,140
48264,3524,279,Business Analyst,50
48265,7760,50,Business Analyst,30
48266,4204,382,Tech Lead,70
48267,6287,481,Project Manager,188
48268,7452,199,QA Engineer,25
48269,8929,223,Business Analyst,104
48270,7089,219,Developer,122
48271,8451,433,Business Analyst,114
48272,4015,384,Developer,181
48273,6454,479,Project Manager,168
48274,9175,437,QA Engineer,141
48275,591,157,Business Analyst,115
48276,7896,472,QA Engineer,80
48277,2135,221,Developer,38
48278,5504,457,Developer,200
48279,6304,154,Developer,88
48280,900,498,Developer,174
48281,2721,192,Business Analyst,22
48282,9644,215,Tech Lead,207
48283,762,398,Project Manager,172
48284,5172,189,Tech Lead,25
48285,3151,111,Project Manager,179
48286,4716,437,Developer,147
48287,456,270,Tech Lead,33
48288,181,95,Business Analyst,146
48289,9659,183,QA Engineer,142
48290,3423,256,Developer,184
48291,545,258,Project Manager,67
48292,8762,50,Tech Lead,69
48293,2983,339,Developer,194
48294,4127,313,Tech Lead,112
48295,1496,73,Business Analyst,163
48296,6223,386,Tech Lead,108
48297,4279,57,Tech Lead,170
48298,913,433,Project Manager,37
48299,666,83,Project Manager,27
48300,1005,392,Business Analyst,66
48301,8014,153,Developer,65
48302,176,483,Business Analyst,187
48303,9023,353,Project Manager,144
48304,6935,115,Developer,17
48305,4030,461,Business Analyst,112
48306,8362,61,Project Manager,114
48307,5467,462,Developer,162
48308,9689,182,Project Manager,172
48309,9311,350,Project Manager,18
48310,1926,341,Business Analyst,110
48311,1151,444,Project Manager,21
48312,4315,166,Tech Lead,36
48313,6743,337,Developer,194
48314,7499,31,QA Engineer,130
48315,7241,218,QA Engineer,75
48316,5539,131,Project Manager,133
48317,1490,426,QA Engineer,194
48318,2289,89,Project Manager,15
48319,2958,135,Developer,70
48320,3929,367,QA Engineer,50
48321,3563,214,Developer,93
48322,7819,181,Developer,81
48323,8081,40,Project Manager,129
48324,6051,45,Project Manager,68
48325,6393,33,QA Engineer,118
48326,7507,478,Tech Lead,138
48327,9240,21,Tech Lead,47
48328,8421,331,Project Manager,46
48329,5904,387,Tech Lead,45
48330,7006,291,QA Engineer,108
48331,2530,104,Project Manager,186
48332,6144,7,Developer,138
48333,5292,430,QA Engineer,72
48334,9822,197,Project Manager,81
48335,1547,11,Project Manager,44
48336,6994,397,Tech Lead,108
48337,600,145,Project Manager,167
48338,2054,391,Tech Lead,150
48339,7256,497,QA Engineer,32
48340,766,305,Business Analyst,21
48341,1153,390,Business Analyst,205
48342,5910,84,Project Manager,171
48343,4813,209,QA Engineer,177
48344,6779,76,Tech Lead,65
48345,811,464,Project Manager,172
48346,1045,22,Developer,43
48347,3485,176,Project Manager,81
48348,1121,472,Tech Lead,89
48349,670,393,QA Engineer,192
48350,4236,469,Developer,81
48351,5202,74,Tech Lead,74
48352,864,26,Business Analyst,200
48353,8047,3,Tech Lead,107
48354,370,1,Business Analyst,96
48355,4795,221,Tech Lead,15
48356,6382,282,Developer,64
48357,6473,330,Project Manager,55
48358,6891,442,Tech Lead,105
48359,4284,407,Project Manager,106
48360,6056,446,Project Manager,173
48361,6883,187,Project Manager,55
48362,7174,487,Business Analyst,80
48363,2018,87,Business Analyst,199
48364,956,113,Project Manager,209
48365,1283,262,QA Engineer,205
48366,3893,481,QA Engineer,87
48367,3189,184,Tech Lead,71
48368,8968,489,Tech Lead,205
48369,8307,416,Tech Lead,20
48370,7558,44,Project Manager,192
48371,8309,491,QA Engineer,93
48372,2199,108,Project Manager,13
48373,2803,104,QA Engineer,190
48374,8519,265,Business Analyst,142
48375,6077,48,Developer,99
48376,7680,297,QA Engineer,67
48377,6456,121,QA Engineer,45
48378,8572,316,Project Manager,115
48379,9081,401,Business Analyst,21
48380,8983,203,QA Engineer,34
48381,8363,333,Tech Lead,61
48382,8069,210,QA Engineer,98
48383,6705,156,Tech Lead,140
48384,3882,112,QA Engineer,188
48385,4324,251,Project Manager,96
48386,2660,399,Project Manager,125
48387,1733,160,Tech Lead,59
48388,992,258,Developer,132
48389,9976,289,Tech Lead,207
48390,2138,481,Tech Lead,40
48391,8549,380,QA Engineer,108
48392,9479,356,Tech Lead,59
48393,1201,154,QA Engineer,71
48394,913,217,Tech Lead,131
48395,5547,405,Project Manager,58
48396,3460,157,Tech Lead,150
48397,7618,216,Project Manager,41
48398,4569,44,QA Engineer,139
48399,3144,363,Developer,40
48400,5801,327,QA Engineer,61
48401,7372,333,QA Engineer,103
48402,7861,447,Business Analyst,17
48403,3369,40,Tech Lead,104
48404,368,201,Project Manager,156
48405,3677,13,Business Analyst,205
48406,1817,265,QA Engineer,15
48407,4987,86,QA Engineer,108
48408,5011,420,Developer,101
48409,8651,105,Business Analyst,12
48410,2067,56,Developer,57
48411,6882,76,Project Manager,103
48412,1187,168,Developer,59
48413,4079,429,Developer,88
48414,3759,94,Developer,81
48415,6007,336,Project Manager,196
48416,4683,276,Project Manager,151
48417,7873,274,QA Engineer,51
48418,2097,428,Project Manager,153
48419,8721,350,Developer,53
48420,415,140,QA Engineer,198
48421,4668,463,Developer,118
48422,2927,41,Project Manager,196
48423,5315,431,Developer,156
48424,9395,385,Tech Lead,160
48425,7804,375,Tech Lead,126
48426,2909,251,Business Analyst,133
48427,5340,305,Business Analyst,196
48428,2609,376,Tech Lead,105
48429,7081,452,Developer,51
48430,5547,238,Developer,181
48431,2618,397,Tech Lead,80
48432,5784,488,Tech Lead,107
48433,8302,365,Developer,33
48434,3863,9,Tech Lead,48
48435,9848,339,Tech Lead,105
48436,3374,396,Tech Lead,41
48437,8075,124,Business Analyst,27
48438,4411,43,Project Manager,127
48439,5064,462,Business Analyst,139
48440,3876,266,Tech Lead,85
48441,582,136,Project Manager,186
48442,3431,218,Project Manager,182
48443,1078,413,QA Engineer,201
48444,3660,233,Business Analyst,57
48445,553,390,Developer,50
48446,2044,397,Project Manager,119
48447,4969,339,QA Engineer,51
48448,1473,430,QA Engineer,33
48449,6926,235,Developer,60
48450,1498,323,Tech Lead,180
48451,8269,202,Business Analyst,46
48452,9292,177,Tech Lead,118
48453,5784,480,Project Manager,171
48454,2426,393,Business Analyst,48
48455,3824,480,Business Analyst,155
48456,1892,112,Developer,35
48457,7796,303,Business Analyst,155
48458,9927,242,Project Manager,117
48459,9315,384,QA Engineer,189
48460,8924,201,Business Analyst,163
48461,699,251,Tech Lead,140
48462,6253,261,QA Engineer,102
48463,5816,425,Tech Lead,14
48464,3982,392,Tech Lead,120
48465,4775,267,Developer,202
48466,3902,265,QA Engineer,134
48467,4396,472,Project Manager,161
48468,219,22,Project Manager,181
48469,1262,166,Tech Lead,71
48470,7656,231,Project Manager,182
48471,4969,213,Project Manager,193
48472,5938,438,Tech Lead,83
48473,1185,349,QA Engineer,135
48474,6178,55,Project Manager,129
48475,7424,202,Project Manager,48
48476,5885,187,Business Analyst,55
48477,4327,491,Developer,58
48478,1227,94,Business Analyst,195
48479,5466,445,Tech Lead,137
48480,6060,119,QA Engineer,161
48481,6390,82,Developer,132
48482,6883,4,QA Engineer,77
48483,4996,429,Project Manager,133
48484,7997,308,Tech Lead,197
48485,8863,386,Project Manager,183
48486,9765,383,Developer,138
48487,1020,460,Project Manager,88
48488,9010,281,Developer,69
48489,4543,449,Business Analyst,54
48490,953,328,QA Engineer,12
